Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
144,2014-02-22T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,110,176,NA
144,2014-02-23T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,82,154,NA
144,2014-11-03T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,58,90,NA
144,2014-12-03T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,64,72,NA
144,2014-03-13T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",15,80,100,NA
144,2014-03-25T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",21,82,141,NA
144,2014-03-26T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",17,85,97,NA
144,2014-03-27T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,93,106,NA
144,2014-03-29T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,65,73,NA
144,2014-03-30T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,65,88,NA
144,2014-04-14T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,103,115,NA
144,2014-04-15T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,114,137,NA
144,2014-04-16T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",19,18,78,NA
144,2014-04-19T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10,119,153,NA
144,2014-04-20T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,104,84,NA
144,2014-04-21T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,74,128,NA
144,2014-04-23T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,93,124,NA
144,2014-04-24T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,109,164,NA
144,2014-05-13T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,53,77,NA
144,2014-05-14T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,72,96,NA
144,2014-05-15T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,68,65,NA
144,2014-05-20T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,61,141,NA
144,2014-05-21T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,74,137,NA
144,2014-05-22T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,77,180,NA
144,2014-05-27T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",15,115,153,NA
144,2014-05-28T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,111,137,NA
144,2014-10-06T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,31,268,NA
144,2014-11-06T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,11,332,NA
144,2014-12-06T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,45,243,NA
144,2014-06-17T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,49,136,NA
144,2014-06-18T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,60,71,NA
144,2014-06-19T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,69,117,NA
144,2014-06-24T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,49,163,NA
144,2014-06-25T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,40,101,NA
144,2014-01-07T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,47,96,NA
144,2014-02-07T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,87,67,NA
144,2014-03-07T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,47,69,NA
144,2014-07-15T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,33,67,NA
144,2014-07-16T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,60,35,NA
144,2014-07-17T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,45,192,NA
144,2014-07-29T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,47,58,NA
144,2014-07-30T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,34,68,NA
144,2014-11-08T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,35,56,NA
144,2014-12-08T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,34,35,NA
144,2014-08-19T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,99,140,NA
144,2014-08-20T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,76,158,NA
144,2014-08-21T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,78,117,NA
144,2014-08-25T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,63,65,NA
144,2014-08-26T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,67,47,NA
144,2014-08-27T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,63,67,NA
144,2014-02-09T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,45,39,NA
144,2014-03-09T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,51,22,NA
144,2014-04-09T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,37,21,NA
144,2014-10-09T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,66,53,NA
144,2014-11-09T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,51,57,NA
144,2014-09-16T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,55,52,NA
144,2014-09-17T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,81,56,NA
144,2014-04-10T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,90,129,NA
144,2014-05-10T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,68,157,NA
144,2014-09-10T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,62,51,NA
144,2014-11-18T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,185,194,NA
144,2014-11-19T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,177,254,NA
144,2014-11-20T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,176,258,NA
144,2014-11-25T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,152,219,NA
144,2014-11-26T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",16,146,274,NA
144,2014-11-27T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",20,160,355,NA
144,2014-11-28T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,157,366,NA
144,2014-11-29T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",19,145,306,NA
144,2014-04-12T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,121,228,NA
144,2014-05-12T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,122,249,NA
144,2014-10-12T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",17,143,247,NA
144,2014-11-12T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,150,286,NA
144,2014-12-12T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,172,500,NA
144,2014-12-16T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,100,223,NA
144,2014-12-17T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,119,245,NA
144,2014-12-18T12:46:37Z,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",14,123,403,NA
146,2014-07-01T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,114,421,NA
146,2014-08-01T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",14,91,459,NA
146,2014-09-01T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",14,106,541,NA
146,2014-01-15T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10,114,499,NA
146,2014-01-16T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,82,444,NA
146,2014-01-17T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,75,228,NA
146,2014-01-28T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,60,368,NA
146,2014-01-29T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,59,327,NA
146,2014-04-02T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,110,221,NA
146,2014-05-02T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",16,112,226,NA
146,2014-06-02T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",18,97,143,NA
146,2014-12-02T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,90,217,NA
146,2014-02-13T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,85,145,NA
146,2014-02-14T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,46,136,NA
146,2014-02-25T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",17,109,244,NA
146,2014-02-26T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",21,112,213,NA
146,2014-04-03T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,106,138,NA
146,2014-05-03T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,87,98,NA
146,2014-06-03T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,82,133,NA
146,2014-03-19T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,76,118,NA
146,2014-03-20T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",17,109,139,NA
146,2014-03-21T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",27,99,137,NA
146,2014-03-25T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",24,83,155,NA
146,2014-03-26T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",25,84,131,NA
146,2014-01-04T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",24,108,214,NA
146,2014-02-04T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,85,128,NA
146,2014-03-04T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,85,81,NA
146,2014-11-04T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",15,134,219,NA
146,2014-12-04T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",18,120,246,NA
146,2014-04-13T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",21,76,177,NA
146,2014-04-28T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,122,198,NA
146,2014-04-29T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,117,239,NA
146,2014-06-05T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,109,134,NA
146,2014-07-05T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",15,113,281,NA
146,2014-08-05T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,96,211,NA
146,2014-05-20T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,94,143,NA
146,2014-05-21T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,81,152,NA
146,2014-05-22T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,103,182,NA
146,2014-05-29T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,103,256,NA
146,2014-05-30T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,118,208,NA
146,2014-03-06T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,106,216,NA
146,2014-04-06T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,103,214,NA
146,2014-05-06T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,113,193,NA
146,2014-10-06T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,44,242,NA
146,2014-11-06T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,44,289,NA
146,2014-12-06T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,24,187,NA
146,2014-06-24T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,65,154,NA
146,2014-06-25T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,69,142,NA
146,2014-01-07T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,72,98,NA
146,2014-02-07T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,91,94,NA
146,2014-03-07T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,48,81,NA
146,2014-08-07T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,63,222,NA
146,2014-09-07T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,66,182,NA
146,2014-10-07T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,65,168,NA
146,2014-07-22T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,93,47,NA
146,2014-07-23T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,55,39,NA
146,2014-05-08T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,105,106,NA
146,2014-06-08T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,55,43,NA
146,2014-07-08T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,56,52,NA
146,2014-08-19T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,92,129,NA
146,2014-08-20T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,88,110,NA
146,2014-08-21T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,89,98,NA
146,2014-08-29T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,106,100,NA
146,2014-08-30T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,105,78,NA
146,2014-02-09T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,44,29,NA
146,2014-03-09T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,43,29,NA
146,2014-04-09T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,36,25,NA
146,2014-09-09T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,67,65,NA
146,2014-10-09T12:46:37Z,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,85,61,NA
